Fecha,Radiacion_Solar_Global_kWh_m2,Radiacion_Cielo_Despejado_kWh_m2,Radiacion_Directa_Normal_kWh_m2,Radiacion_Difusa_kWh_m2,Temperatura_Media_C,Temperatura_Maxima_C,Temperatura_Minima_C,Velocidad_Viento_m_s,Direccion_Viento_grados,Precipitacion_mm,Humedad_Relativa_pct,Nubosidad_pct
2021-04-15,3.5731,6.8237,0.9953,2.7682,11.53,17.39,6.79,2.3,74.8,0.5,68.17,92.64
2021-04-16,6.1687,7.1712,5.9165,2.4403,9.02,17.01,2.36,4.04,20.4,0.07,58.85,49.04
2021-04-17,7.3212,7.3579,9.5525,1.2463,7.0,15.6,-1.19,4.47,14.1,0.0,61.44,5.91
2021-04-18,7.4076,7.5322,9.5638,1.2319,9.13,17.55,-0.97,2.71,6.8,0.0,60.78,35.32
2021-04-19,5.1864,7.0644,2.7533,3.0814,11.77,18.32,6.78,1.65,269.6,0.11,59.92,89.32
2021-04-20,4.5403,6.9329,1.7854,3.0391,12.02,17.33,8.17,2.02,280.9,1.55,75.53,90.85
2021-04-21,4.4256,7.2252,1.8751,2.9443,10.65,15.65,5.81,2.32,218.2,3.99,79.52,86.19
2021-04-22,4.2785,7.4986,1.3793,3.065,11.59,16.41,7.9,1.34,215.0,5.98,76.96,90.57
2021-04-23,3.5822,7.2545,0.8446,2.8332,11.24,17.13,6.91,4.28,135.9,0.05,76.74,89.55
2021-04-24,4.2046,7.2072,1.7731,3.0434,11.79,18.9,7.22,5.46,126.4,5.33,76.9,85.12
2021-04-25,1.537,6.451,0.1207,1.2492,10.19,13.87,7.38,3.5,98.5,20.2,87.21,98.06
2021-04-26,4.266,7.2398,1.235,2.9616,12.27,17.23,6.6,2.16,291.0,0.31,75.84,95.88
2021-04-27,4.5288,7.1894,1.499,3.0967,13.39,18.1,8.65,1.4,263.7,4.27,75.61,83.85
2021-04-28,4.3234,7.134,1.7897,2.7912,12.52,16.91,8.97,3.28,233.3,9.84,81.17,83.68
2021-04-29,4.6793,7.6325,2.7751,2.8706,11.24,15.98,6.72,4.08,237.3,2.0,79.4,76.37
2021-04-30,4.9822,7.7393,2.2788,3.4726,9.81,14.7,4.5,2.18,279.2,1.04,73.82,78.73
2021-05-01,5.3491,7.7707,3.7114,2.9258,9.8,14.98,4.82,2.86,324.7,0.91,70.84,80.72
2021-05-02,5.8104,7.8022,4.0762,3.091,10.34,15.68,4.71,2.26,45.8,0.72,68.96,81.6
2021-05-03,4.0066,7.5398,1.3711,2.8027,10.99,16.19,6.73,2.62,105.8,1.7,75.84,89.17
2021-05-04,7.8905,7.9334,9.719,1.3709,13.21,20.04,6.8,1.58,274.3,0.36,66.39,7.12
2021-05-05,7.974,8.0167,10.1587,1.1594,14.81,22.1,5.9,2.39,329.2,0.0,58.87,17.09
2021-05-06,8.0412,8.065,10.5974,1.0692,16.09,23.66,9.07,3.15,282.7,0.0,61.65,2.13
2021-05-07,7.8768,8.0071,10.0399,1.2782,17.1,24.57,8.23,2.43,264.0,0.0,64.04,4.63
2021-05-08,7.0649,7.9843,5.8978,3.2035,18.11,25.37,10.33,3.52,194.3,0.0,56.86,56.05
2021-05-09,2.7888,7.8166,0.4313,2.221,13.42,17.29,6.9,6.03,220.4,5.04,76.68,87.08
2021-05-10,6.439,8.1338,4.9786,3.2023,10.05,15.56,4.43,4.15,239.3,0.9,73.59,61.66
2021-05-11,6.8402,8.2651,5.0263,3.5765,10.21,16.72,4.01,4.14,270.3,0.06,66.4,59.06
2021-05-12,6.192,8.1818,4.0682,3.3742,11.97,18.77,6.16,5.34,266.7,0.49,70.24,74.68
2021-05-13,4.9181,8.0606,3.0523,2.9467,12.83,19.68,4.97,4.68,271.7,0.58,70.69,61.65
2021-05-14,7.9632,8.375,9.5198,1.7014,14.36,21.75,7.02,2.99,305.3,0.11,64.26,44.13
2021-05-15,6.187,7.9822,2.4048,4.5914,17.2,25.14,9.28,4.19,273.8,0.0,65.93,92.46
2021-05-16,5.8546,7.9248,3.8143,3.6482,17.54,25.26,10.03,4.56,277.8,0.0,70.65,68.4
2021-05-17,8.1041,8.4374,8.9309,1.8043,15.69,22.89,8.61,2.71,337.0,0.0,58.29,50.74
2021-05-18,7.7479,8.3513,8.5226,2.1226,17.34,25.0,9.72,3.94,297.8,0.0,58.67,45.92
2021-05-19,8.4763,8.5442,10.9723,1.1242,16.08,23.65,9.37,3.8,15.2,0.0,56.95,22.28
2021-05-20,8.2183,8.3844,10.0018,1.5912,18.46,26.5,8.26,2.15,82.6,0.0,57.35,39.08
2021-05-21,7.5511,8.275,6.0058,2.8298,19.87,26.76,13.75,3.69,273.9,0.0,55.61,66.19
2021-05-22,5.9794,8.2872,1.5674,4.3426,13.5,18.72,9.55,3.96,334.5,0.0,56.39,97.95
2021-05-23,4.2619,8.1814,0.8206,3.1493,13.63,19.92,7.83,2.36,30.8,2.32,60.95,88.69
2021-05-24,5.7701,8.4312,4.9788,2.8387,14.17,22.2,5.25,3.45,300.6,0.4,64.12,50.19
2021-05-25,7.86,8.3573,8.375,2.1938,16.16,24.05,7.64,2.83,37.7,0.0,57.7,21.85
2021-05-26,6.931,8.2466,5.3165,3.0778,17.67,24.42,10.89,2.32,101.4,0.63,60.79,63.64
2021-05-27,6.0067,7.9721,2.5135,4.0368,18.89,26.29,11.31,2.47,115.4,0.41,63.63,90.1
2021-05-28,5.7127,7.9658,2.4634,3.6149,18.9,24.22,13.96,1.99,109.2,1.13,69.74,77.05
2021-05-29,7.4381,8.2224,6.8546,2.4737,21.18,27.82,12.8,1.87,50.3,0.06,60.38,33.49
2021-05-30,6.779,8.0566,4.8461,3.3629,22.53,27.72,16.24,2.15,21.7,0.05,57.2,55.04
2021-05-31,6.6077,7.8886,3.7534,3.3612,22.7,29.46,16.47,2.96,175.9,0.72,59.63,82.36
2021-06-01,6.2914,8.1955,3.683,3.3269,19.12,24.09,13.71,3.73,220.6,9.11,66.7,56.71
2021-06-02,7.8103,8.411,7.8158,2.627,19.09,25.59,12.19,2.26,187.2,0.01,55.65,21.89
2021-06-03,7.2101,8.3386,5.4732,3.0967,20.1,27.88,11.67,3.49,178.8,0.42,57.03,49.72
2021-06-04,8.1439,8.5596,8.3623,2.3578,19.87,27.34,12.96,3.08,343.7,0.58,54.57,33.38
2021-06-05,3.3593,8.2375,0.5436,2.5934,16.04,19.34,11.57,2.74,58.2,2.78,77.36,88.54
2021-06-06,8.1408,8.5675,8.7838,2.0311,20.63,28.56,10.53,1.26,3.7,0.52,57.4,22.87
2021-06-07,8.1432,8.7708,9.1685,2.005,22.95,30.41,13.2,2.15,46.4,0.09,48.71,22.94
2021-06-08,8.3971,8.657,9.4274,1.8842,23.99,32.47,14.28,2.51,321.9,0.0,46.16,14.34
2021-06-09,8.5682,8.7077,10.2854,1.4292,23.87,32.74,15.06,3.31,354.7,0.0,47.59,13.25
2021-06-10,8.1612,8.5495,8.7552,2.0698,24.16,32.53,14.55,2.41,53.4,0.0,48.82,15.99
2021-06-11,7.1177,8.274,5.8308,2.4336,23.93,32.97,15.46,3.56,73.2,0.74,50.34,63.45
2021-06-12,8.1456,8.279,8.1859,2.0357,23.15,30.65,15.27,3.94,103.5,1.65,55.16,33.04
2021-06-13,7.7057,8.2697,6.9396,2.435,24.62,31.98,17.88,4.03,130.9,0.22,46.58,43.51
2021-06-14,7.5564,8.3772,6.4032,2.7749,25.29,32.61,17.49,2.51,59.9,0.67,47.27,44.29
2021-06-15,6.7267,8.1127,4.0111,3.4423,24.98,33.28,17.59,4.65,124.2,0.47,50.53,60.81
2021-06-16,6.4255,8.0638,2.9002,3.8172,23.85,29.1,18.45,3.24,158.6,1.73,54.17,80.45
2021-06-17,3.721,8.2726,1.2554,2.5418,17.28,20.5,15.28,2.99,210.1,19.56,75.5,90.42
2021-06-18,5.1787,8.2018,1.9176,3.371,18.7,23.29,12.77,3.21,176.9,2.76,66.64,85.8
2021-06-19,6.9566,8.593,4.5674,3.5124,18.5,25.11,12.99,3.42,222.3,0.0,51.22,63.52
2021-06-20,4.4177,8.5498,1.5281,3.0691,16.74,21.53,12.45,5.82,231.0,0.75,64.77,80.29
2021-06-21,6.635,8.7379,5.4744,3.0869,16.47,22.54,9.03,4.25,252.7,0.04,60.77,52.66
2021-06-22,4.2852,8.6254,1.2492,3.2386,17.03,22.71,10.81,2.8,341.7,1.67,62.65,92.44
2021-06-23,6.8009,8.7233,5.3849,3.3221,17.18,24.0,10.58,4.21,10.9,0.62,54.32,61.51
2021-06-24,8.2428,8.7264,9.6202,1.9042,19.06,27.46,9.43,2.84,49.6,0.0,51.65,13.15
2021-06-25,7.6999,8.4694,7.6481,2.4938,23.0,30.88,12.26,2.37,119.8,0.0,47.33,31.24
2021-06-26,8.0165,8.6234,8.657,2.135,24.57,32.32,16.59,3.91,241.3,0.07,43.84,28.67
2021-06-27,8.2063,8.7216,8.5051,1.9802,22.05,29.72,14.52,4.79,255.2,0.0,40.96,39.16
2021-06-28,8.957,8.9786,11.8714,0.9713,18.81,27.11,9.84,3.73,333.8,0.0,42.62,9.91
2021-06-29,8.749,8.8183,11.0138,1.2487,21.3,28.86,11.53,1.98,341.7,0.0,44.04,6.28
2021-06-30,8.8543,8.8658,11.9755,0.9065,22.81,32.21,12.54,3.47,245.5,0.0,42.98,6.24
2021-07-01,8.706,8.886,11.3095,1.343,24.33,33.2,15.85,3.15,255.0,0.0,34.79,10.3
2021-07-02,8.8094,8.8344,12.047,0.8916,25.52,34.38,16.18,3.33,257.3,0.0,32.87,6.38
2021-07-03,7.8005,8.6388,7.6694,2.3225,24.91,33.13,16.83,4.35,279.4,0.0,43.25,50.62
2021-07-04,8.4103,8.6153,9.8438,1.8235,24.65,32.64,16.57,3.45,293.9,0.0,39.8,29.86
2021-07-05,8.5824,8.6618,11.5694,0.949,25.16,34.34,15.72,4.59,246.6,0.0,43.1,12.28
2021-07-06,2.5618,8.3642,0.9439,1.8542,20.15,23.64,14.11,3.43,255.5,0.83,49.3,86.87
2021-07-07,8.1134,8.7708,9.5273,1.895,19.11,26.84,10.79,3.85,333.2,0.02,42.76,18.04
2021-07-08,8.7379,8.7614,11.4386,1.0514,20.59,29.11,11.0,3.07,37.6,0.0,43.26,2.48
2021-07-09,8.4017,8.5126,10.361,1.3584,24.52,33.04,13.83,2.73,121.1,0.0,39.55,3.71
2021-07-10,8.2565,8.3539,9.5304,1.5574,27.19,37.22,16.91,2.74,251.3,0.0,34.89,8.8
2021-07-11,6.2314,7.3049,1.92,4.0416,28.75,38.81,19.29,4.72,226.3,0.01,27.9,53.39
2021-07-12,8.4086,8.7122,9.9634,1.4801,22.07,28.66,15.24,5.43,316.6,0.0,36.46,17.15
2021-07-13,8.5236,8.6249,10.7827,1.1482,18.44,25.51,10.44,4.45,3.3,0.0,45.37,15.69
2021-07-14,7.938,8.5438,7.8238,2.7739,20.67,29.17,11.83,4.0,26.9,0.0,41.63,41.85
2021-07-15,8.3453,8.3986,10.6637,1.1966,23.23,31.77,13.81,3.09,56.0,0.0,41.5,6.08
2021-07-16,8.5212,8.5474,11.442,0.9718,26.0,35.82,15.13,3.25,25.7,0.03,37.8,1.02
2021-07-17,8.4072,8.4485,10.5466,1.2552,27.48,37.5,16.63,3.63,17.8,0.0,37.72,2.66
2021-07-18,8.609,8.6402,11.4475,1.0301,27.02,35.59,18.17,5.04,3.9,0.0,36.16,1.77
2021-07-19,8.3798,8.4463,10.5874,1.2235,27.08,36.68,17.11,2.91,350.7,0.0,40.28,1.86
2021-07-20,8.0486,8.1228,8.5522,2.0498,27.57,35.27,19.23,3.21,238.1,0.0,32.21,6.85
2021-07-21,8.0683,8.1082,8.6839,1.9046,28.58,36.31,18.8,2.09,185.8,0.0,23.88,2.67
2021-07-22,8.2178,8.2334,9.8947,1.417,28.55,37.02,19.35,2.97,212.0,0.0,22.89,1.39
2021-07-23,7.7986,8.125,7.3397,2.5939,25.66,32.46,18.81,4.93,235.8,0.0,22.43,24.09
2021-07-24,8.0611,8.305,9.1975,1.7863,23.15,31.35,14.54,3.43,319.7,0.0,32.81,13.03
2021-07-25,7.3992,8.0712,6.9446,2.3635,23.96,31.63,15.1,3.17,319.9,0.37,34.8,48.05
2021-07-26,7.0003,7.7549,6.1836,2.6304,23.54,30.48,16.62,2.57,44.0,3.45,47.71,30.85
2021-07-27,7.2019,7.8854,7.6255,2.0004,25.22,33.86,15.97,3.32,220.2,0.0,42.72,20.03
2021-07-28,8.0251,8.1115,10.1227,1.4035,26.86,35.14,17.46,3.13,257.6,0.0,36.33,5.14
2021-07-29,7.843,7.9219,9.3955,1.4993,27.05,35.76,17.94,3.53,221.3,0.0,35.56,5.57
2021-07-30,8.1838,8.232,10.7347,1.1035,26.34,34.58,18.02,3.37,282.6,0.0,25.23,3.94
2021-07-31,5.9294,7.8353,4.9402,2.6275,20.52,26.91,14.48,4.44,332.1,3.45,46.68,39.27
2021-08-01,7.0639,7.9522,6.577,2.5471,19.22,26.63,11.49,2.11,351.1,0.0,45.88,38.32
2021-08-02,7.1345,7.842,7.6507,2.1223,22.13,29.76,12.45,2.03,82.7,0.0,35.81,22.06
2021-08-03,6.6686,7.7023,5.466,2.9719,24.04,32.24,14.68,2.7,252.8,0.0,39.52,57.27
2021-08-04,7.2319,7.8828,8.1919,2.0333,24.29,31.18,17.35,3.68,327.9,0.0,39.47,41.78
2021-08-05,7.872,7.8989,10.7302,0.9804,25.54,35.07,15.94,3.55,295.5,0.0,31.75,1.67
2021-08-06,8.1012,8.1403,11.1866,0.9175,24.64,34.45,15.22,4.04,259.6,0.0,31.98,4.03
2021-08-07,7.5418,8.0064,8.5694,2.0909,22.3,29.94,14.59,3.89,313.8,0.0,34.48,33.09
2021-08-08,7.8586,7.9188,10.1642,1.2595,22.99,30.79,13.28,2.23,28.8,0.0,32.67,7.4
2021-08-09,7.4395,7.667,9.2306,1.373,25.62,33.72,15.84,2.27,165.0,0.0,41.51,15.15
2021-08-10,7.2401,7.529,8.1065,1.8826,27.62,36.14,17.7,1.8,142.5,0.0,37.31,17.96
2021-08-11,6.726,6.9545,4.8962,2.9654,29.46,39.02,20.35,2.87,169.3,0.02,33.66,50.59
2021-08-12,7.2365,7.3656,7.2852,2.0638,29.1,37.8,20.47,3.59,220.3,0.91,32.89,19.93
2021-08-13,7.2494,7.3992,7.2233,2.25,31.81,40.97,23.43,3.11,243.0,0.0,21.68,26.39
2021-08-14,5.8118,6.9938,3.8777,2.9071,31.58,39.19,23.71,2.43,304.8,0.14,23.17,49.92
2021-08-15,6.5544,7.105,4.9591,2.8344,29.32,39.8,21.51,3.74,254.4,0.0,22.33,36.15
2021-08-16,7.6589,7.7191,9.5719,1.3663,26.24,36.7,16.52,4.96,18.1,0.0,35.57,9.08
2021-08-17,7.4849,7.5336,9.8215,1.1969,23.67,33.26,14.62,4.71,29.0,0.0,37.07,3.49
2021-08-18,7.2432,7.409,8.7086,1.5749,24.25,33.67,14.5,3.54,21.6,0.0,34.82,7.18
2021-08-19,7.1335,7.3284,8.6146,1.517,24.91,33.82,15.68,2.68,324.5,0.0,34.39,7.18
2021-08-20,7.4114,7.4282,9.6413,1.2242,25.11,34.15,15.78,3.15,218.9,0.0,30.61,1.53
2021-08-21,7.5338,7.5468,10.4263,0.9943,26.06,34.86,17.22,2.62,273.1,0.0,19.66,1.38
2021-08-22,6.9766,7.0824,7.8425,1.7088,26.66,36.15,15.91,2.58,57.7,0.0,31.04,21.98
2021-08-23,6.0706,6.7658,5.177,2.2721,27.53,37.25,18.36,3.7,45.6,0.06,37.14,59.35
2021-08-24,5.6268,6.3948,3.9559,2.6057,26.43,33.72,19.43,3.04,82.4,0.47,40.18,55.34
2021-08-25,5.6554,6.5117,4.4707,2.3458,25.82,32.34,18.87,2.94,199.2,1.1,49.45,50.91
2021-08-26,5.106,6.3679,3.2784,2.6354,26.65,31.74,21.0,0.8,210.8,0.22,40.16,56.08
2021-08-27,6.6766,6.7946,7.8293,1.62,27.61,35.17,20.89,2.08,254.9,0.0,30.74,5.74
2021-08-28,6.553,6.8458,7.9078,1.4808,26.43,34.42,17.36,2.36,309.0,0.0,33.87,25.1
2021-08-29,6.431,6.6113,7.3454,1.6656,25.41,32.33,18.84,3.39,154.5,0.02,32.5,21.38
2021-08-30,6.4205,6.659,7.7026,1.4856,24.48,30.68,18.0,2.18,229.8,0.16,33.82,23.03
2021-08-31,5.9887,6.6612,5.7194,2.4982,24.55,32.04,15.64,2.67,145.7,1.74,42.41,46.14
2021-09-01,3.4303,6.1543,2.2606,1.7964,21.65,26.15,18.52,2.15,174.0,23.23,69.28,84.98
2021-09-02,4.6277,6.3535,3.277,2.2733,21.22,26.53,16.58,2.1,228.0,2.82,62.31,63.6
2021-09-03,5.6945,6.3389,6.0874,1.9027,21.87,28.23,15.16,1.71,236.0,0.75,56.92,26.32
2021-09-04,6.2743,6.5275,8.1574,1.4023,23.25,29.99,15.67,1.73,175.5,0.0,44.05,9.8
2021-09-05,6.1356,6.48,7.5864,2.3167,23.42,31.29,14.89,2.52,136.3,0.0,52.58,45.99
2021-09-06,3.151,5.8992,0.15,2.5714,23.43,30.31,18.21,4.21,132.9,0.0,51.55,97.17
2021-09-07,4.5766,6.2501,1.7323,3.3218,22.71,29.51,17.34,3.9,194.8,0.0,52.28,70.61
2021-09-08,5.8956,6.4752,7.7294,1.4261,21.84,28.0,15.57,3.13,263.3,0.0,52.02,25.63
2021-09-09,4.0054,5.8884,1.849,2.6311,20.67,26.68,15.39,2.72,298.2,0.0,58.98,81.83
2021-09-10,5.376,6.2498,5.5735,2.1898,20.65,27.57,14.93,2.49,281.7,0.02,58.99,45.71
2021-09-11,4.217,6.0583,1.4088,3.0149,19.58,25.37,13.88,2.19,233.0,0.0,54.86,56.44
2021-09-12,5.8766,6.1286,7.5674,1.8038,21.95,30.07,13.3,2.54,144.1,0.0,47.01,43.42
2021-09-13,2.3443,5.357,0.0629,1.9574,20.11,25.58,15.39,3.44,177.0,3.35,62.04,98.8
2021-09-14,1.7772,5.4682,0.0754,1.4731,16.81,19.63,14.26,4.62,157.8,12.19,83.27,99.52
2021-09-15,4.0697,5.8097,2.4038,2.4792,17.75,22.31,13.42,2.04,200.7,9.21,73.55,70.93
2021-09-16,4.3037,5.6851,2.4506,2.5889,19.21,25.08,13.15,1.41,6.0,0.14,61.03,72.47
2021-09-17,5.3364,5.8358,6.2054,1.7112,19.88,26.94,12.78,2.29,253.2,0.0,57.36,33.87
2021-09-18,5.5334,5.8992,7.7215,1.3668,18.53,25.34,12.24,3.33,323.8,0.03,53.98,14.62
2021-09-19,6.0449,6.0602,9.5633,0.7289,16.86,25.39,8.66,2.84,26.4,0.0,51.43,2.69
2021-09-20,4.7657,5.7689,4.769,2.347,16.49,24.24,10.39,4.96,23.1,0.05,56.7,48.79
2021-09-21,5.6837,5.8322,8.2414,1.0682,14.64,22.18,8.38,6.25,44.0,0.05,59.15,23.2
2021-09-22,3.737,5.5762,2.6666,2.0345,15.14,20.59,10.06,3.61,77.5,2.64,67.71,85.61
2021-09-23,4.4758,5.4665,3.7082,2.3124,17.69,25.51,10.98,4.5,84.0,4.08,70.3,70.4
2021-09-24,2.5224,5.0794,0.4608,1.9524,17.87,22.79,14.41,3.87,149.2,15.08,81.77,95.52
2021-09-25,4.2002,5.3753,3.8674,2.0676,15.94,21.66,11.16,3.57,226.5,0.52,73.23,59.68
2021-09-26,5.1593,5.4718,6.6749,1.7203,16.71,23.67,11.29,2.22,236.7,0.04,67.32,43.16
2021-09-27,5.4228,5.5303,8.1478,1.1287,18.14,25.56,10.31,1.56,311.5,0.0,52.03,35.4
2021-09-28,4.319,5.3995,3.1046,2.6618,16.79,23.65,11.35,2.58,250.9,0.0,57.03,45.07
2021-09-29,5.2687,5.4427,7.842,1.2857,16.1,24.51,8.85,2.88,21.4,0.0,59.65,21.8
2021-09-30,4.6812,5.1427,5.2668,1.9634,16.93,24.64,10.09,2.14,46.2,0.0,63.08,27.32
2021-10-01,3.7699,5.1014,1.8797,2.6743,17.71,24.92,11.9,2.02,329.6,0.0,52.88,70.99
2021-10-02,4.5941,5.0215,5.0734,1.8108,17.56,24.34,11.52,3.4,212.0,0.0,53.09,56.47
2021-10-03,1.9764,4.931,1.1191,1.4062,13.52,17.72,7.03,5.41,273.6,7.76,73.44,72.47
2021-10-04,4.8996,5.2697,6.6912,1.6565,11.52,19.42,5.4,2.56,311.9,0.01,59.98,41.71
2021-10-05,3.8789,4.9066,4.4386,1.6222,14.39,23.47,7.24,3.18,304.3,0.46,71.24,47.57
2021-10-06,4.8972,4.9764,7.3788,1.0949,15.42,23.99,8.91,2.9,26.4,0.0,65.51,19.24
2021-10-07,5.0911,5.0926,8.8435,0.6888,16.17,26.22,7.73,2.5,20.8,0.0,52.68,0.63
2021-10-08,5.0674,5.07,9.054,0.6146,16.8,26.18,9.29,2.57,26.4,0.0,51.06,0.86
2021-10-09,4.9762,5.0587,8.8591,0.761,14.94,23.37,8.17,2.73,43.7,26.13,60.55,5.76
2021-10-10,4.128,4.7179,5.3738,1.5302,14.91,22.55,8.55,3.15,69.1,0.0,68.76,40.38
2021-10-11,4.3414,4.6675,6.1397,1.3296,15.42,22.16,9.19,3.01,77.4,0.0,67.09,25.61
2021-10-12,4.6956,4.7102,8.3758,0.6382,15.31,23.37,9.72,2.62,35.9,0.0,60.47,9.56
2021-10-13,4.6978,4.7882,8.4804,0.6914,13.59,23.34,6.47,4.38,39.7,0.0,53.1,1.98
2021-10-14,4.5864,4.68,8.0558,0.7471,14.17,22.48,5.94,1.97,104.8,0.0,58.54,26.49
2021-10-15,4.5005,4.5574,7.349,0.8916,15.53,22.86,8.88,1.8,334.8,0.0,51.36,36.52
2021-10-16,2.4053,4.2274,1.0459,1.8667,14.64,22.04,8.51,1.87,9.9,0.6,58.92,79.2
2021-10-17,3.4685,4.2372,4.589,1.343,15.72,21.7,11.24,1.41,261.3,1.42,73.6,64.47
2021-10-18,3.906,4.182,5.5337,1.5288,17.06,23.75,10.4,1.22,25.7,0.0,69.52,53.0
2021-10-19,4.1047,4.1254,6.7661,0.882,16.33,23.18,10.2,2.51,141.9,0.0,69.66,15.25
2021-10-20,3.6362,4.0932,4.0454,1.9476,15.25,23.38,9.29,3.12,226.9,0.0,76.29,38.19
2021-10-21,3.6456,4.2614,4.7594,1.6486,13.58,20.38,8.98,2.86,352.4,0.0,68.59,52.84
2021-10-22,4.1698,4.2598,7.5466,0.7111,12.04,19.28,7.2,5.23,38.0,0.0,64.75,8.79
2021-10-23,4.3762,4.3838,9.0115,0.4349,11.34,19.38,4.44,1.98,20.1,0.0,62.0,2.43
2021-10-24,4.279,4.2814,8.7619,0.4898,12.06,19.48,5.16,1.47,335.4,0.0,46.88,1.09
2021-10-25,3.9619,4.0939,6.6245,1.0315,11.92,19.58,6.24,1.75,30.7,0.0,51.7,18.83
2021-10-26,4.0908,4.093,8.1019,0.552,12.29,19.67,5.42,2.63,53.6,0.0,60.23,1.66
2021-10-27,4.0087,4.02,7.9882,0.559,12.78,20.01,6.56,1.21,265.3,0.0,59.51,1.1
2021-10-28,3.786,3.8887,6.0922,1.0082,12.74,19.45,8.51,2.34,220.7,0.0,57.52,56.57
2021-10-29,0.8928,3.6566,0.2014,0.7224,11.49,13.59,9.23,5.26,211.2,16.69,88.23,99.51
2021-10-30,1.8898,3.5981,0.073,1.6282,15.18,17.95,12.18,5.8,223.3,33.37,94.69,99.78
2021-10-31,1.5773,3.5198,0.6857,1.2106,16.56,20.4,14.32,7.09,237.5,16.45,89.93,98.99
2021-11-01,3.2455,3.7634,5.0546,1.2139,12.32,16.9,5.44,4.01,293.9,5.79,77.98,64.63
2021-11-02,2.4209,3.6322,0.5213,2.0042,8.45,13.23,4.2,4.34,244.9,5.21,84.59,93.44
2021-11-03,2.845,3.7272,4.421,1.1784,6.3,10.23,2.64,4.0,305.8,1.22,80.69,60.64
2021-11-04,2.8354,3.5854,4.3183,1.141,5.34,10.32,1.43,3.52,340.7,0.16,80.26,45.38
2021-11-05,3.0871,3.5974,5.2572,0.9737,5.72,10.86,2.05,5.5,358.5,0.26,78.03,34.33
2021-11-06,3.677,3.7102,8.327,0.4157,5.13,13.1,0.61,5.37,16.6,0.06,71.41,3.66
2021-11-07,2.9604,3.619,3.5846,1.6692,5.2,12.76,-0.61,5.28,9.1,0.0,78.12,60.74
2021-11-08,3.4879,3.5198,7.6663,0.4692,9.46,17.35,3.83,6.13,7.1,0.0,80.13,21.29
2021-11-09,3.4958,3.4978,8.1269,0.3905,7.6,16.09,2.23,4.73,23.1,0.0,69.32,3.51
2021-11-10,3.4445,3.4457,7.6903,0.4884,6.36,15.07,0.23,2.49,11.7,0.0,64.24,0.31
2021-11-11,3.3466,3.3475,7.4136,0.5124,7.08,15.3,0.38,2.23,16.1,0.0,62.99,1.52
2021-11-12,3.2278,3.2693,6.911,0.5822,8.99,17.28,3.86,2.96,22.3,0.0,79.21,5.11
2021-11-13,3.2362,3.2566,7.1419,0.5227,7.95,16.61,2.73,3.33,17.0,0.0,80.1,6.68
2021-11-14,3.246,3.2582,7.3932,0.4721,7.48,16.14,2.29,4.15,5.0,0.0,79.81,9.71
2021-11-15,2.9734,3.246,6.6578,0.5981,7.06,14.22,3.04,4.65,6.6,0.02,80.95,14.95
2021-11-16,3.2153,3.2417,7.7518,0.3936,5.72,13.24,0.46,3.48,22.9,0.0,81.49,13.65
2021-11-17,3.1361,3.149,7.3538,0.4476,6.06,14.02,1.47,4.54,35.2,0.0,80.14,2.27
2021-11-18,2.4631,3.109,4.9884,0.8153,5.53,13.1,0.21,3.59,63.1,0.0,82.84,22.11
2021-11-19,2.3268,3.0355,4.008,0.9554,6.99,14.24,2.3,3.94,104.8,0.0,84.8,59.89
2021-11-20,0.8714,2.7322,0.2014,0.7337,8.61,13.58,5.11,2.42,106.8,0.26,88.42,96.25
2021-11-21,1.9387,2.6894,1.0452,1.4914,8.22,12.97,5.15,1.98,354.1,0.51,86.69,79.44
2021-11-22,1.1434,2.7835,0.9485,0.7937,5.06,8.02,2.91,2.84,30.6,13.94,90.33,97.01
2021-11-23,0.8796,2.8865,0.5602,0.6686,2.67,5.91,-1.64,1.87,122.1,1.97,86.29,94.08
2021-11-24,2.0794,2.8754,2.723,1.1894,0.84,7.51,-3.69,2.7,327.4,0.61,88.2,72.39
2021-11-25,1.8658,2.7324,1.4386,1.3706,2.93,8.02,-1.26,3.85,333.6,1.71,85.4,87.97
2021-11-26,2.2188,2.8092,4.0166,0.9408,2.34,8.51,-1.06,4.44,336.6,0.33,84.48,51.14
2021-11-27,1.907,2.8296,3.4956,0.8342,1.86,6.45,-1.47,5.71,313.8,1.8,83.49,47.05
2021-11-28,2.2778,2.7223,4.1076,0.978,1.84,6.77,-2.46,5.8,298.5,0.29,85.7,41.34
2021-11-29,2.34,2.7437,4.6354,0.7747,5.74,11.49,2.15,4.88,305.8,0.26,90.34,49.8
2021-11-30,2.7401,2.772,6.7027,0.4567,4.66,11.32,0.61,2.27,356.9,0.03,83.88,8.25
2021-12-01,1.4028,2.6834,1.1686,1.0603,4.29,10.02,-0.1,3.17,289.1,2.27,87.29,57.21
2021-12-02,2.4106,2.7394,5.0573,0.6802,3.21,7.49,-0.19,5.46,337.6,0.84,83.43,52.4
2021-12-03,2.5939,2.711,5.6628,0.7406,3.02,10.16,-1.57,3.66,324.9,0.21,89.9,16.73
2021-12-04,1.6217,2.5666,2.7965,0.8268,4.32,11.83,0.43,3.43,293.0,0.83,94.57,35.85
2021-12-05,1.8583,2.6232,3.7332,0.7274,3.72,9.73,0.11,5.97,306.3,0.17,86.45,48.01
2021-12-06,2.2342,2.5546,4.5098,0.9626,5.08,11.32,0.36,3.45,302.7,0.14,89.31,62.5
